order_1based,external_file_order_key,official_source_file,modality,zero_run_type,start_index_inclusive,end_index_exclusive,length_native_steps,run_ratio_of_500,relative_start,relative_end,sample_zero_row_ratio,frozen_P_values,frozen_O_values,zero_context_3_positions_diagnostic_only,certified_missingness
20,附件3_未对齐版本_20,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_20.pkl,audio,interior_zero_candidate,279,280,1,0.002,0.558,0.56,0.51,2,2,1,False
20,附件3_未对齐版本_20,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_20.pkl,audio,interior_zero_candidate,284,285,1,0.002,0.568,0.57,0.51,2,2,1,False
20,附件3_未对齐版本_20,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_20.pkl,audio,interior_zero_candidate,287,289,2,0.004,0.574,0.578,0.51,2,2,2,False
20,附件3_未对齐版本_20,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_20.pkl,audio,interior_zero_candidate,298,299,1,0.002,0.596,0.598,0.51,2,2,1,False
20,附件3_未对齐版本_20,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_20.pkl,audio,interior_zero_candidate,307,308,1,0.002,0.614,0.616,0.51,2,2,1,False
20,附件3_未对齐版本_20,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_20.pkl,audio,suffix_zero_ambiguous,310,500,190,0.38,0.62,1.0,0.51,2,2,0,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,4,5,1,0.002,0.008,0.01,0.914,2,2,1,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,8,9,1,0.002,0.016,0.018,0.914,2,2,1,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,11,12,1,0.002,0.022,0.024,0.914,2,2,1,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,13,16,3,0.006,0.026,0.032,0.914,2,2,3,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,18,19,1,0.002,0.036,0.038,0.914,2,2,1,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,21,23,2,0.004,0.042,0.046,0.914,2,2,2,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,25,26,1,0.002,0.05,0.052,0.914,2,2,1,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,27,28,1,0.002,0.054,0.056,0.914,2,2,1,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,30,31,1,0.002,0.06,0.062,0.914,2,2,1,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,36,37,1,0.002,0.072,0.074,0.914,2,2,1,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,41,43,2,0.004,0.082,0.086,0.914,2,2,2,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,45,48,3,0.006,0.09,0.096,0.914,2,2,3,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,49,51,2,0.004,0.098,0.102,0.914,2,2,2,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,57,59,2,0.004,0.114,0.118,0.914,2,2,2,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,63,64,1,0.002,0.126,0.128,0.914,2,2,1,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,interior_zero_candidate,65,66,1,0.002,0.13,0.132,0.914,2,2,1,False
21,附件3_未对齐版本_21,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_21.pkl,audio,suffix_zero_ambiguous,67,500,433,0.866,0.134,1.0,0.914,2,2,0,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,5,6,1,0.002,0.01,0.012,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,19,20,1,0.002,0.038,0.04,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,26,27,1,0.002,0.052,0.054,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,35,36,1,0.002,0.07,0.072,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,37,38,1,0.002,0.074,0.076,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,39,40,1,0.002,0.078,0.08,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,41,42,1,0.002,0.082,0.084,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,44,45,1,0.002,0.088,0.09,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,46,47,1,0.002,0.092,0.094,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,48,49,1,0.002,0.096,0.098,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,56,58,2,0.004,0.112,0.116,0.86,2,2,2,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,61,62,1,0.002,0.122,0.124,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,67,69,2,0.004,0.134,0.138,0.86,2,2,2,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,72,73,1,0.002,0.144,0.146,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,75,76,1,0.002,0.15,0.152,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,79,80,1,0.002,0.158,0.16,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,interior_zero_candidate,85,86,1,0.002,0.17,0.172,0.86,2,2,1,False
22,附件3_未对齐版本_22,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_22.pkl,audio,suffix_zero_ambiguous,89,500,411,0.822,0.178,1.0,0.86,2,2,0,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,2,5,3,0.006,0.004,0.01,0.89,2,2,3,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,6,7,1,0.002,0.012,0.014,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,11,12,1,0.002,0.022,0.024,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,16,17,1,0.002,0.032,0.034,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,18,19,1,0.002,0.036,0.038,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,24,25,1,0.002,0.048,0.05,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,28,29,1,0.002,0.056,0.058,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,34,38,4,0.008,0.068,0.076,0.89,2,2,4,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,40,41,1,0.002,0.08,0.082,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,42,43,1,0.002,0.084,0.086,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,51,53,2,0.004,0.102,0.106,0.89,2,2,2,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,65,66,1,0.002,0.13,0.132,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,68,69,1,0.002,0.136,0.138,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,72,73,1,0.002,0.144,0.146,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,interior_zero_candidate,74,75,1,0.002,0.148,0.15,0.89,2,2,1,False
23,附件3_未对齐版本_23,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_23.pkl,audio,suffix_zero_ambiguous,76,500,424,0.848,0.152,1.0,0.89,2,2,0,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,prefix_zero_ambiguous,0,1,1,0.002,0.0,0.002,0.904,2,2,0,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,3,4,1,0.002,0.006,0.008,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,11,12,1,0.002,0.022,0.024,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,13,14,1,0.002,0.026,0.028,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,17,18,1,0.002,0.034,0.036,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,19,20,1,0.002,0.038,0.04,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,21,23,2,0.004,0.042,0.046,0.904,2,2,2,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,26,27,1,0.002,0.052,0.054,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,28,29,1,0.002,0.056,0.058,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,36,37,1,0.002,0.072,0.074,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,42,43,1,0.002,0.084,0.086,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,44,45,1,0.002,0.088,0.09,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,49,50,1,0.002,0.098,0.1,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,interior_zero_candidate,61,62,1,0.002,0.122,0.124,0.904,2,2,1,False
24,附件3_未对齐版本_24,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_24.pkl,audio,suffix_zero_ambiguous,63,500,437,0.874,0.126,1.0,0.904,2,2,0,False
25,附件3_未对齐版本_25,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_25.pkl,audio,interior_zero_candidate,4,5,1,0.002,0.008,0.01,0.924,2,2,1,False
25,附件3_未对齐版本_25,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_25.pkl,audio,interior_zero_candidate,6,8,2,0.004,0.012,0.016,0.924,2,2,2,False
25,附件3_未对齐版本_25,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_25.pkl,audio,interior_zero_candidate,16,18,2,0.004,0.032,0.036,0.924,2,2,2,False
25,附件3_未对齐版本_25,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_25.pkl,audio,interior_zero_candidate,29,31,2,0.004,0.058,0.062,0.924,2,2,2,False
25,附件3_未对齐版本_25,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_25.pkl,audio,interior_zero_candidate,35,36,1,0.002,0.07,0.072,0.924,2,2,1,False
25,附件3_未对齐版本_25,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_25.pkl,audio,interior_zero_candidate,38,40,2,0.004,0.076,0.08,0.924,2,2,2,False
25,附件3_未对齐版本_25,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_25.pkl,audio,interior_zero_candidate,42,45,3,0.006,0.084,0.09,0.924,2,2,3,False
25,附件3_未对齐版本_25,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_25.pkl,audio,interior_zero_candidate,46,47,1,0.002,0.092,0.094,0.924,2,2,1,False
25,附件3_未对齐版本_25,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_25.pkl,audio,suffix_zero_ambiguous,52,500,448,0.896,0.104,1.0,0.924,2,2,0,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,2,4,2,0.004,0.004,0.008,0.75,2,2,2,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,15,16,1,0.002,0.03,0.032,0.75,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,18,19,1,0.002,0.036,0.038,0.75,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,26,27,1,0.002,0.052,0.054,0.75,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,30,32,2,0.004,0.06,0.064,0.75,2,2,2,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,33,34,1,0.002,0.066,0.068,0.75,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,35,36,1,0.002,0.07,0.072,0.75,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,42,43,1,0.002,0.084,0.086,0.75,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,44,45,1,0.002,0.088,0.09,0.75,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,48,50,2,0.004,0.096,0.1,0.75,2,2,2,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,53,54,1,0.002,0.106,0.108,0.75,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,65,66,1,0.002,0.13,0.132,0.75,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,67,68,1,0.002,0.134,0.136,0.75,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,audio,interior_zero_candidate,72,75,3,0.006,0.144,0.15,0.75,2,2,3,False
